BRAIN_root::brainData,ID
"1001100000000000000010000001000000110000010000010000001000010001000000010000000001110000000000000100000000001000001000000001000000010110000000000000000000000000001000000000001000000000000000001000001000110000001100100000000000000000000000110000000000001100000000000000000000000001000000000000100101001000101000000001000000010000000000010000010000000000000000000010001000000001000000000000000001000000000010000000000000000100000001000000010000000000000001100001000000000001000110010010100000000000000000001000100000000000000000000000001010000000000001000000100000000000010000000000000000010000000000000001000011100000001000000000100001100010000000000001000000001000000000101100100000001011000000000001010000000000000000000000101000000000000000001010000010000110100000001000100010000000000000000001100000000110000100000011000000000000000001001101100000000100000110000000000000101001101000001001000000101001100101100110001000010001100001000000000000010110001000000000100100101000001100000010110001000000|71|923^978^970^918",4600079
"0010100000000000000000000101100000010000010000010000001101000001000001010010001000100000000000010000000000001000000000010001010100000110000001000000000000000000001001000000001000000000000000001000001000010000001100100001000000000100000000010100000000001000000100000000000001000001110000000000000001001001111000000101000000010000000000001110000000000100000000000100000000000000000000000000000000000000000010000000000000000100000000000000010000000000000001100000000000000000000110010000100000100000000000001000100000000000100000000000000010000000000000000000100000000000000000000000000000010000000000000001100010000100001000010000100000101110000000000011000000000000000000101100100000001011000000000001010000000001000000000000000010000000000000000010000010000100100000001100100010000000000000100011100100000011000000000010000000000000000011100001000000000100000010000000000000001001101000001001000000100001110100000110001000010000000001000000000000010010001000000000100100101000001100000010110001100000|71|923^978^970^918",4600080
"0010100000000000000000100101000000001000010000010000000101000001000000010010001010100000000000010000010000011000001000000001000100000100000001001010000000000000001000000000001000000000000000001000001000010000001100100000000000000100000000010101000000001000000100000000000001000000100000000000100100000000011000000001000000010001000000000110000000000100000000000110000000000000000000000000000001000000100010000000000000010101000001000000010000000000010000100000000000100001000110000000100000100000000000001000100000000000000000000000000010000000000000000000100000000000010000000000000000010010000000000001000010100100001000000000100000000010000000000101000000000000000000101100100000001011000000000000010000000011000000000000000010000000000000001010000010000100100000001100100010000000000000100011100100000011001000000010000000000000000011100001000000000100000110000000000000001001101000001011000000100001110100000110001000010000100001000000000000010010001000000000100100101000001100000010110001000000|71|923^978^970^918",4600081
"1001100000000000000010000001000000010000010000010000001000010001000000010000001001110000000000000100000000001000001000000001000000010110000000000000000000000001001000000000001000000000000000001000001000100000001100100000000000000000000000110000000000001100000100000000000000000001000000000000100101001000101000000001000000010000000000010000000000000000000000000010001000000000000000000000000001000000000010000000000000000100000001100001010000000000000001100001000000000001000110010010100000000000000000001000100000000000100000000000000010000000000001000000100000000000010000000000000000010000000000000001000011100000011000000000101001100000000000000000000000001000000000101100100000001011000000000001010000000000000000000000111000000000000000001010000011000100100000001000100010000000000000000001100100000110000100000011000000000000000001001101000000000100000110000000000000101001101000001001000000101001100101100100001000010001100001000000000000010110001000000000100100101000001100000010010001000000|71|923^978^970^918",4600082
"1001100000000000000110000101000000110000010000010000001000000000000000010010001001100000000000000100000000000000001000000001000000000110000000000000000000000000001000000000001100000000000000001000001000110000001100101000000000010000000000110000000000001100000100000000000000000001000000000000100100001000001001000001000000000000000000010010000000000000000000000010001000000000000000000000000001000000001011000000000000000100000001100000110001010000000001100001000100000001000110000010100000000000000000001000100000000000000000000000001010000000000001000000100000000000010000000000000000010001000000000001000001100000101000000000101001100010000000000001000000001000000000101100100000001111000000000001011000000000000000000000001000000000000000001010000010000100100000001000100010000000000000000001100100000110000101000011000000000000000001001001100000000100000110000000000000101001101000001001000000101001100100100010001000010001100001000010000000010110000000000000100100101000001000000010110001000000|71|923^978^970^918",4600083
"0010100000000000000000100101000000010000010000011000000101000001100000010010001000100000000000000000010000001000001010000001010000001111000001001000000000000100001000001100000000000000000000001000001000010000001100100000000000000100000000010100000000001000000100000000000001000000110000000000100101001000011000000000000000010000000000000110000000000100000000000110000000000000000000000000000001000000100010000000000000000101000001000000010000000000010000000000000000100001000110000000100000100001000000001000100000000000000000010010000010000000000000000000100000000000010000000000000000010010000000000001000010100100001000010000100000000011000000000001000000000000000000101100100000001011001000000001010000000011000000000010000000000000000000001010000010000100100000001100100010000000000000100011000100000011001000000000000000000000000011100001000001000100000110000000000000001001101000001011000000100001110100000110101000010000100001000000000000010010001000000000100100101000001100000000110001000000|71|923^978^970^918",4600084
"0010100000000000010000000101101000010000010000010000001101000001000001010010001000100000000000010000000000001000000000000101010100000110000001000000000000000000001001000000001001000000100100001000001000010000001100100001000000000100000000010100000001001000000100000000000001000001110000000010100001001001111000000101000000010000000000001110000000000100000000000100000000000000000000000000000001000000000010000000000000000101000000000000010000000000000000100000000000100000000010000100100000100000000000001000100000000000100000000000000010000000000000000000100000000000010000000000000000010000000000000001000010100100001000010000100000101110000000010001000000000000000000101100100000001011000000000001010000000011000000000000000010000000000000000010000110000100100000001100100010000000000000100011000100000011000000000010000000000000000011100001000001000100000010000000000000001001101000001001000000100001110100000010001000010000000001000000000000010010001000000000100100101000001100000010110001100000|71|923^978^970^918",4600085
"1001100000000000000110000101000000110000010000010000001000010000000000010000001001100000000000000100000000001000001000000001000000000110000000000000000000000000001000000010001100000000000000001000001000110000001100100000000000000000000000100000000000001100000100000000000000000001000000000000100101001000101001000000000000000000000000010000000000000000000000000010001000000000000000000000000001000000000010000000000000000100000001100000010001000000000001100001000000000000000110000010100000000000000000101000100000000000000000000000001010000000000001000000100000000000000000000000000000010000000000000101000001100000101000100000101001100010000000000001000000001000000000001100100000001011000000000001010000000000000000000000001000000000000000001010000010000100100000001000100010000000000000000001100100000110000100000011000000000000000001001001100000000100000110000000000000101001101000001001000000000001100100100110001000010001100001000000000000010110001000000000100100101000001000000010110001000000|71|923^978^970^918",4600086
"1001100000000000000110000101000000110000010000010000001000000000000000010010001001100000000000000100000000001000001000000001000000000110000000000000000000000000001000000000001000000000000000001000001000110000001100100000000000010000000000110000000000001100000100000000000000000001000000000000100101001000101001000001000000000000000000010000000000000000000000000010001000000000000000000000000001000000000011000000000000000100000001100000110001000000000001100001000000000001000110000010100000000000000000001000100000000000000000000000001010000000000001000000100000000000010000000000000000010001000000000001000001100000101000000000101001100010000000000001000000001000000000101100100000001011000000000001010000000000000000000000001000000000000000001010000010000100100000001000100010000000000000000001100100000110000101000011000000000000000001001001100000000100000110000000000000001001101000001001000000001001100100100010001000010001000001000010000000010110000000000000100100101000001000000010110001000000|71|923^978^970^918",4600087
"0010100000000000000000100101000000010000010000010000001101000001000000010010001000100100000000000000010000011000001000000001010000001111000001001000000000000000001000000000001000000000000000001000000000010000001100100000000000000100000000010100000010001000000100000000000001000000110000000000100101001000011000000001000000000000000000000110000000000100000000000110000000000000000001000000000001000000100010000000000000000101000001000000010000000000010000000000000000100001000110000000100000100000000100101000100000000000000000001000000010000000000000000000100000000000000000000000000000010010000000010000000010100100001000010000100000000010000000000001000000000000000000101110100000000011000000000000010000010011000000000010000000000000000000001010000010000100100000001000100010000000000000100001100100000011001000000000000000000000000011100000000000000100000100000000000000001001101000001011000000100001110100000110101000010000100001000000000000010010000000000000000100100000001100000010110001000000|71|923^978^970^918",4600088
"1001100000000000000110000101000000110000010000010000001000000000000000010010001001100000000000000100000000001000001000000001000000000110000000000000000000000000001000000000001000000000000000001000001100110000001100100000000000010000000000110000000000001100000100000000000000000001000000000000100101001000101001000001000000000000000000010000000000000000000000000010001000000000000000000000000001000000000011000000000000000100000001100000110001000000000001100001000000000001000110000010100000000000000000001000100000000000000000000000001010000000000001000000100000000000010000000000000000010001000000000001000001100000101000000000101001100010000000000001000000001000000000101100100000001011000010000001000000000000000000000000001100000000000000001010000010000100100000001000100010000000000000000001100100000110000101000011000000000000000001001001100000010100000110000000000000101001100000001001000000101001100100100010001000010001100001000010000000010110000000000000100100101000001000000010110001000000|71|923^978^970^918",4600089
"0010100000000000010000000101101000010000010000010000001101000001000001010010001000100000000000010000000000001000000000000101010100100110000001000000000000000000001001000000001001000000000100001000001000010000001100100001000000100100000000010100000000001000000100000000000001000001110000000000100001001001111000000101000001010000000000001110000000000100000000000100000000000000000000000000000001000000000010000000000000000101000000000000010000000000000000100000000000100000000110010000100000100000000000001000100000000000100000000000000010000100000000000000100000000000010000000000000000010000000000000001000010100100001100010000100000101110000000000001000000000000000000101100100000001001000000000001010000000011000000000000000010000000000000000010000010000100100000001100100010000000000000100011000100000011000001000010000000100000000011100001000001000100000010000000000000001001001000001001000000100001110100000010001000010000000001000000000000010010001000000000100100101000001100000011110001100000|71|923^978^970^918",4600090
"0010100000000000000000100001000000010000010000010000001000000001000000010010001000100000000000010000000100011000000000000001010100000110000000000000000000000100001000000000001100000000000000101000001000010000001100100000000000000100000000010100000000001000000100000000000001000000110000000000100101001000111000000000000000000000000000000110000000000100000000000110000000000000000000000000000001000000000010000000000000000111000001000000010000000000000000100000000000000001000110010000100000000000000000001000100000000000000000000000000110000000000000000001100000000000010000000000000000010000000000000001000010100100001000010000100000100010000000000001000000000000000000101100100000001011000000100001000000000010010000000000000010000000000000000010001010000100100000001100100010000000000000000011100100000011000000000000000000000000010001100001000001000100000110100000000000001001101000001011000000100001000100000110001000110000100001000000000000010010001000000000100100100010001100000010110000000000|71|923^978^970^918",4600091
"0010100000000000000000100101000000010000010000011000000101000001100000010010001000100000000000000000010000001000001010000001010000001111000001001000000000000100001000001100001000000000100000001000001000010000001100101000000000000100000000010100000000001000000100000000000001000000110000000000101101001000011000000000000000010000000000000110000000000100000000000110000000000000000000000000000001000000100010000000000000000101000001000000010000000000010000100000000000100001000110000000100000100001000000001000100000000000000000010010000010000000000000000000100000000000010000000000000000010010000000000001000010100100001000010000100000000011000000000001000000000000000000101100100000001011001000000001010000000010000000000010000000000000000000001010000010000100100000001100100000000000000000100011000100000011001000000000000000000000000011100001000001000100000110000000000000001001101000001011000000100001110100000110101000010000100001000000000000010010001000000000100100101000001100000000110001000000|71|923^978^970^918",4600092
"0010101010000100001000000100000000001000000000010000000100001001000000010000000001100010000010000000000000000000000001000000001000000000000000000000001000000000001000000100000000010000000000001000000010010000000110100100000100000000010100110001000000000000010000000000100000000010100000000000100010100000100000100001100000000000010000000000000001000100000000000110010000010000000001000100000001100010000000000000100000000000000000011000000000000000000100000000000000000101000010000000000100100000000000000111000100000000000100000000100000000000110001000000000000000000000000000000000000010000000000000000000000100001001101000010000000100000001010000001000000010000000000000100100000001011010000100000010000000000000000000000000010001000001000001010000010000100100000001100001010000000000000100011000100000010000000000000000000000010010000000001100010100100000010000000000001001001001000001101000000100010010100000010001000010000100001000010000000100000001000000000000100101000001010100000010000001000|71|923^978^970^918",4600093
"0010100000000000000000000001000001010000010000010000001001000001000000010000000000100000000000011000000000011000001000000001010000000110000001000000000000000000001000000000001000000000000000001000001000010000001100100000000000000000000000010100000000001000000100000000000001000000100000000000100001001000111000000001000000000000000000000110000000000100000000000110000000000000000000000000000001000000000010000000001000000101000001000000010000000000000000100010000000000000000111010000100000101000000000000000100000000000000000000000000010000000000000000001100000000000010000000000000000010000000000000001001010000100001000110000100000100010100000000001000000000000000000101100000000001011000000100001000100000100010000000000000010000000000000001010011010000100000000001100100010000000000000100011100100000011000000000010000000000000000000100001000001000100000110000000001000001001101000001001000000100001110100000110001000110000100001000100000000010000101000000000101100101000001100000010110000000000|71|923^978^970^918",4600094
"0010100000000000000000000001000000010000010000010000001001000001000000010000000000100000000000011000000000011000001000100001010000000110000001000000000000000000001000000000001000000000000000001000001000010000001100100000000000000000000000010100000000001000000100000000000001000000100000000000100001001000110000000001000000000000000010000110000000000100000000000110000000000000000000000000000001000000000010000000000000000101000001000000010000000000000000100010000000000000000111010000100000101000000000001100100100000000000000000000000010000000000000000001100000000000010000000000000001010000000000000001000010000100001000110000100000100010100000000001000000000000000000101100100000001011000000100001000000000100010000000000000010000000000000001010011010000100000000001100100010000000000000100011101100000011000000000010000000000000000000100001000001000000000110000000001000001001101000001001000000100001110100000110001000110001100001000100000000010000101000000000101100101000001100000010110000000000|71|923^978^970^918",4600095
"1001100000000000000010100001000000110000010000010000001001010001000000010000000001110000000000000100000000001000001000000001000000010110000000000000000000000000001000000000001000000000000000001000001000110000001100100000000000000000000000110000000000001100000100000000000000000000000000000000100101001000101000000001000000010000000000010000000000000000000000000010001000000000000000000000000001000000000010000000000000000100000001100000010000000000000001100001000000000001000110010010100000000000010000001010100000000001000000000000001010000000000001000000100000000000010000000000000000010000000000000001000011100000101000000000101001100000000000000001000000001000000000101100100000001011000000000001010000000000000000000000101000000000000000001010000010000100100000001000100010000000000000000001100100100110000100000011000000000000000001001101100000000100000110000000000000101001101000001001000000101001100101100110001000010001100001000000000000000110101000000000100100101000001100000010110001000000|71|923^978^970^918",4600096
"1001100000000000001010000001000000010000010000010000001000010001000000000000000001110000000000000100000000001000001000000001000000010110000000000000000000000001001000000000001000000000000000001000001000110000001100100000000000000000000000110000000000001100000100000000000000000001000000000000100100001000101000000001000000010000000000010000000000000000000000000010001000000000000000000000000000000000000010000000000000000100000001100000010000000000000001100001000000000001000110010010100000000000000000001000100000000000000000000000001010000000100001000000100000000000010000000000000000010000000000000001000011100000101000000000001001100010000000000001000000001000000000101100100000001011000000000001010000000000000000000000101000000000000000001010000010000100000000001000100010000000000000000001100100000010000100000011000000000000000001001101000000000100000110000000000000100001101000001000000000101001100101100010001000010001100001000000000000010110001000000110100100101000001100000010110001000000|18|923^978^970^918",4600097
"0010100000000000000000100101000000010000010000010000001101000001000000010010001000100100000000000000010000011000001000000001010000001111000001001000000000000000001000000000001000000000000000001000001000010000001100100000000000000100000000010100000010001000000100000000000001000000110000000000100101001000011000000001000000000000000000000110000000000100000000000110000000000000000000000000000001100000100010000000000000000101000000000000010000000000010000000000000000100001000110000000100000100000000000101000100000000000000000001000000011000000000000000000100000000000000000010000000000010010000000000000000010100100001000010000100000000010000000000001000000000000000000101110100000001001000000000001010000010011000000000010010000000000000000001010000010000100100000001000100010000000000000100001100100000011001000000000000000000000000011100001000000000100000110000000000000001001101000001011000000100001110100000110101000010000100001000000000000010010000000000000100100100000001100000010110001000000|71|923^978^970^918",4600098
"0010100000000000000000000101100000010000010000010000001100000001000000010010001000100000000000010000000000001000000000000001010100000110000001000000000000000000001001100000001000000000000000001000001000010000001100100001000000000100000000010100000000001000000100000000000001000001110000000000100001001001111000000101000000010000000000001110000000000100000000000000000000000000000000000000000001000000000010000000000000000100000000000000010000000000000001100000000000000000010010010000100000100000000000101000100000000000100000000000000010000000000000000000100000000000000000000000000000010000000000000001100010100100001000010000100000101110000000000001000000000000000000101100100000001011000000000001010000000011000000000000000010000000000000000010000010000100100000001100100010000000000000100011100100000011000000000010000000000000000011100001000000000100000010000000000000001001001000001001000000100001110100000110001000010000000001000000000000010010001000000000100100101000001100000010110001100001|71|923^978^970^918",4600099
"1001100000000000000010100001000000110000010000010000001000010001000000010000000001110000000000000100000000001000001000000001000000010110000000000000000000000000001000000000001000000000000000001000001000110000001100100000000000000000000000110000000000001100000100000000000000000000000000000000100101001000101000000001000000010000000000010000000000000000000000000010001000000000000000000000000000000000000010000000000000000100000001100000010000000000000001100001000000000001000110010010100000000000000000001010100000000000000000000000001010000000000001000000100000000000010000000000000000010000000000000001000011100000101000000000101001100000000000000001000000001000000000101100100000001011000000000001010000000000000000000000101000000000000000001010000010000100100000001000100010000000000000000001100100100110000100000011000000000000000001001101100000000000001110000000000000101001101000001001000000101001100101100100001000010001100001000000000000000110101000000000100100101000001000000010110000000000|71|923^978^970^918",4600100
